1525423450.5473802,-1,-0.0268191445334,-0.225224638692,-0.0372077161176,0.234640498461,1.0,False,0.4,0.4,0,0
1525423450.5473802,1,-0.0313236373073,-0.0295913730518,-0.0325149061484,-0.0695428400182,1.0,False,0.4,0.4,0,0
1525423450.5473802,1,-0.0319154647683,0.165981283845,-0.0339057629488,-0.372304464764,1.0,False,0.4,0.4,0,1
1525423450.5473802,1,-0.0285958390914,0.36156809065,-0.041351852244,-0.67548244056,1.0,False,0.4,0.4,0,2
1525423450.5473802,0,-0.0213644772784,0.167044432197,-0.0548615010552,-0.396100370411,1.0,False,0.4,0.4,0,3
1525423450.5473802,1,-0.0180235886344,0.362900116812,-0.0627835084634,-0.705563087272,1.0,False,0.4,0.4,0,4
1525423450.5473802,0,-0.0107655862982,0.168701673787,-0.0768947702089,-0.433285575668,1.0,False,0.4,0.4,0,5
1525423450.5473802,1,-0.00739155282247,0.364823312864,-0.0855604817223,-0.749183531382,1.0,False,0.4,0.4,0,6
1525423450.5473802,1,-9.5086565195e-05,0.56101471781,-0.10054415235,-1.06751821878,1.0,False,0.4,0.4,0,7
1525423450.5473802,1,0.011125207791,0.757312612883,-0.121894516726,-1.38998821625,1.0,False,0.4,0.4,0,8
1525423450.5473802,1,0.0262714600487,0.953723768335,-0.149694281051,-1.71816721808,1.0,False,0.4,0.4,0,9
1525423450.5473802,1,0.0453459354154,1.15021133197,-0.184057625412,-2.05344843651,1.0,False,0.4,0.4,0,10
1525423450.5473802,1,0.0683501620547,1.34667928209,-0.225126594142,-2.39698052524,1.0,True,0.4,0.4,0,11
1525423450.5473802,-1,-0.023808875814,0.191814292621,0.021345746091,-0.249550445831,1.0,False,0.4,0.4,1,0
1525423450.5473802,0,-0.0199725899616,-0.00360588382301,0.0163547371743,0.0497882130925,1.0,False,0.4,0.4,1,0
1525423450.5473802,0,-0.0200447076381,-0.198958481528,0.0173505014362,0.347585999596,1.0,False,0.4,0.4,1,1
1525423450.5473802,0,-0.0240238772686,-0.394322866485,0.0243022214281,0.645689260271,1.0,False,0.4,0.4,1,2
1525423450.5473802,1,-0.0319103345983,-0.199547839062,0.0372160066335,0.360757140023,1.0,False,0.4,0.4,1,3
1525423450.5473802,0,-0.0359012913795,-0.395178488522,0.044431149434,0.664938902164,1.0,False,0.4,0.4,1,4
1525423450.5473802,1,-0.04380486115,-0.200701820561,0.0577299274773,0.386570254527,1.0,False,0.4,0.4,1,5
1525423450.5473802,0,-0.0478188975612,-0.396593736221,0.0654613325678,0.696881793401,1.0,False,0.4,0.4,1,6
1525423450.5473802,1,-0.0557507722856,-0.202437713986,0.0793989684359,0.425503422796,1.0,False,0.4,0.4,1,7
1525423450.5473802,0,-0.0597995265653,-0.398589281502,0.0879090368918,0.742122605385,1.0,False,0.4,0.4,1,8
1525423450.5473802,1,-0.0677713121954,-0.204783723255,0.102751488999,0.478348822655,1.0,False,0.4,0.4,1,9
1525423450.5473802,1,-0.0718669866605,-0.0112511147102,0.112318465453,0.219736839705,1.0,False,0.4,0.4,1,10
1525423450.5473802,1,-0.0720920089547,0.182101087988,0.116713202247,-0.0355117275352,1.0,False,0.4,0.4,1,11
1525423450.5473802,1,-0.0684499871949,0.375372737192,0.116002967696,-0.289211054914,1.0,False,0.4,0.4,1,12
1525423450.5473802,1,-0.0609425324511,0.568665894606,0.110218746598,-0.543173729144,1.0,False,0.4,0.4,1,13
1525423450.5473802,0,-0.049569214559,0.372181624212,0.0993552720148,-0.217896963057,1.0,False,0.4,0.4,1,14
1525423450.5473802,0,-0.0421255820747,0.17579011437,0.0949973327536,0.104399908065,1.0,False,0.4,0.4,1,15
1525423450.5473802,1,-0.0386097797873,0.369431372611,0.0970853309149,-0.156865102039,1.0,False,0.4,0.4,1,16
1525423450.5473802,0,-0.0312211523351,0.173063140642,0.0939480288742,0.164798444601,1.0,False,0.4,0.4,1,17
1525423450.5483806,0,-0.0277598895223,-0.0232693399484,0.0972439977662,0.485578571359,1.0,False,0.4,0.4,1,18
1525423450.5483806,0,-0.0282252763212,-0.219619369581,0.106955569193,0.807256837599,1.0,False,0.4,0.4,1,19
1525423450.5483806,1,-0.0326176637129,-0.0261131319827,0.123100705945,0.550041128457,1.0,False,0.4,0.4,1,20
1525423450.5483806,1,-0.0331399263525,0.167084259914,0.134101528514,0.29853829296,1.0,False,0.4,0.4,1,21
1525423450.5483806,1,-0.0297982411542,0.360065184082,0.140072294374,0.0509736105704,1.0,False,0.4,0.4,1,22
1525423450.5483806,1,-0.0225969374726,0.552929744955,0.141091766585,-0.19444310793,1.0,False,0.4,0.4,1,23
1525423450.5483806,1,-0.0115383425735,0.745781119466,0.137202904426,-0.439502150088,1.0,False,0.4,0.4,1,24
1525423450.5483806,1,0.00337727981584,0.938721661164,0.128412861425,-0.685981990427,1.0,False,0.4,0.4,1,25
1525423450.5483806,1,0.0221517130391,1.1318492096,0.114693221616,-0.935638399556,1.0,False,0.4,0.4,1,26
1525423450.5483806,1,0.0447886972311,1.3252530788,0.0959804536251,-1.19019226293,1.0,False,0.4,0.4,1,27
1525423450.5483806,0,0.071293758807,1.12902737134,0.0721766083664,-0.869033473379,1.0,False,0.4,0.4,1,28
1525423450.5483806,0,0.0938743062338,0.933001618111,0.0547959388988,-0.554558899159,1.0,False,0.4,0.4,1,29
1525423450.5483806,0,0.112534338596,0.737154802421,0.0437047609156,-0.245127656495,1.0,False,0.4,0.4,1,30
1525423450.5483806,0,0.127277434644,0.541436756968,0.0388022077857,0.0610141841775,1.0,False,0.4,0.4,1,31
1525423450.5483806,0,0.138106169784,0.345780568568,0.0400224914693,0.365682544539,1.0,False,0.4,0.4,1,32
1525423450.5483806,0,0.145021781155,0.150113389921,0.0473361423601,0.670711750597,1.0,False,0.4,0.4,1,33
1525423450.5483806,1,0.148024048954,0.344546398117,0.060750377372,0.393300557512,1.0,False,0.4,0.4,1,34
1525423450.5483806,0,0.154914976916,0.14861734649,0.0686163885222,0.704501605566,1.0,False,0.4,0.4,1,35
1525423450.5483806,1,0.157887323846,0.34272475759,0.0827064206336,0.434183035692,1.0,False,0.4,0.4,1,36
1525423450.5483806,1,0.164741818998,0.536584364799,0.0913900813474,0.168675584886,1.0,False,0.4,0.4,1,37
1525423450.5483806,0,0.175473506294,0.340281198709,0.0947635930451,0.48873282264,1.0,False,0.4,0.4,1,38
1525423450.5483806,0,0.182279130268,0.143958985044,0.104538249498,0.809713698384,1.0,False,0.4,0.4,1,39
1525423450.5483806,1,0.185158309969,0.337505147311,0.120732523466,0.551657648215,1.0,False,0.4,0.4,1,40
1525423450.5483806,1,0.191908412915,0.530743052467,0.13176567643,0.299319944664,1.0,False,0.4,0.4,1,41
1525423450.5483806,1,0.202523273964,0.723764772482,0.137752075323,0.0509242973113,1.0,False,0.4,0.4,1,42
1525423450.5483806,0,0.216998569414,0.526964025576,0.138770561269,0.383700178455,1.0,False,0.4,0.4,1,43
1525423450.5483806,0,0.227537849925,0.330172738782,0.146444564838,0.716717146146,1.0,False,0.4,0.4,1,44
1525423450.5483806,0,0.234141304701,0.133360227358,0.160778907761,1.05167690942,1.0,False,0.4,0.4,1,45
1525423450.5483806,1,0.236808509248,0.32602735547,0.18181244595,0.813469103504,1.0,False,0.4,0.4,1,46
1525423450.5483806,1,0.243329056358,0.518255818278,0.19808182802,0.583037848107,1.0,False,0.4,0.4,1,47
1525423450.5483806,0,0.253694172723,0.32099104471,0.209742584982,0.931004967816,1.0,True,0.4,0.4,1,48
1525423450.5483806,-1,-0.0359399722935,0.227711859323,-0.032145834703,-0.28575423311,1.0,False,0.4,0.396,2,0
1525423450.5483806,1,-0.0313857351071,0.423277169044,-0.0378609193652,-0.588399892298,1.0,False,0.4,0.396,2,0
1525423450.5483806,0,-0.0229201917262,0.228705293057,-0.0496289172112,-0.307879686179,1.0,False,0.4,0.396,2,1
1525423450.5483806,1,-0.018346085865,0.424497982622,-0.0557865109348,-0.615792025152,1.0,False,0.4,0.396,2,2
1525423450.5483806,0,-0.00985612621259,0.2301980047,-0.0681023514378,-0.341188184852,1.0,False,0.4,0.396,2,3
